px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS	sensor_type
9.53877	-12.5041	-2.39348	1.22405	-0.588426	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	2.58437	L
9.44074	-12.5893	-2.24853	1.12299	-0.683232	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	8.13272	R
9.3321	-12.7173	-2.32369	1.04996	-0.718285	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	1.76956	L
9.23661	-12.8155	-2.27988	0.971535	-0.769082	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	1.9456	R
9.11221	-12.9359	-2.34829	0.897126	-0.79753	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	1.39549	L
8.9369	-13.0031	-2.26746	0.719995	-0.975278	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	21.1883	R
8.7972	-13.0869	-2.31822	0.639719	-0.998597	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	1.25935	L
8.68704	-13.1489	-2.32753	0.573701	-1.01774	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0.486813	R
8.5269	-13.2294	-2.43274	0.495029	-1.03984	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	2.00089	L
8.31612	-13.2491	-2.54767	0.310829	-1.21521	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	18.7756	R
8.19228	-13.2612	-2.51947	0.239111	-1.22606	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	0.737444	L
8.07355	-13.2895	-2.47218	0.188949	-1.20095	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	0.743719	R
7.92172	-13.3045	-2.49518	0.11332	-1.20861	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0.39394	L
7.73066	-13.2912	-2.6384	-0.00759728	-1.28127	7.57824	-13.1345	7.65	-13.25	-3.62957	0	4.8014	R
7.55563	-13.2838	-2.69112	-0.0856005	-1.28543	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.667812	L
7.42731	-13.2753	-2.61919	-0.138371	-1.25879	7.33241	-13.2718	7.3	-13.25	-2.7301	0	0.890862	R
7.24852	-13.2559	-2.69008	-0.207346	-1.25501	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.811899	L
7.12184	-13.2302	-2.60487	-0.260934	-1.22982	6.97467	-13.1643	7	-13.25	-2.72703	0	1.32489	R
6.94808	-13.2058	-2.67632	-0.315979	-1.21498	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.682818	L
6.80552	-13.1595	-2.68793	-0.380263	-1.21285	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.115257	R
6.63801	-13.1178	-2.74556	-0.431081	-1.19592	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.519081	L
6.49674	-13.0455	-2.75522	-0.498892	-1.19678	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.430786	R
6.33181	-12.9908	-2.80918	-0.543164	-1.17504	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.609425	L
6.22148	-12.9317	-2.67201	-0.590863	-1.14851	6.09711	-13.0021	6.1	-13	-2.73	0.910004	2.13157	R
6.05677	-12.8772	-2.73247	-0.621764	-1.11697	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	1.09364	L
5.96108	-12.8245	-2.62405	-0.660228	-1.09409	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	2.02402	R
5.8032	-12.7697	-2.69363	-0.678744	-1.05832	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	1.48662	L
5.69115	-12.686	-2.66679	-0.729168	-1.04968	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.360938	R
5.54751	-12.5999	-2.71028	-0.763965	-1.02709	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.599844	L
5.43983	-12.4944	-2.69972	-0.81847	-1.02373	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.238023	R
5.31372	-12.4	-2.72286	-0.853792	-1.00357	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.376258	L
5.20759	-12.2847	-2.77336	-0.904713	-1.00173	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.478429	R
5.06541	-12.1924	-2.80707	-0.920168	-0.963725	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	1.25537	L
4.995	-12.1014	-2.61554	-0.964958	-0.949775	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	3.24602	R
4.89259	-11.9956	-2.6267	-0.998412	-0.931776	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.274219	L
4.78861	-11.8444	-2.84759	-1.04685	-0.934205	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.48306	R
4.69041	-11.7206	-2.85528	-1.07959	-0.916302	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.26014	L
4.64287	-11.6097	-2.63419	-1.13254	-0.915132	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	5.05087	R
4.56928	-11.4917	-2.63005	-1.16833	-0.901463	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.197713	L
4.47671	-11.3116	-2.92827	-1.20632	-0.890927	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	7.35593	R
4.43225	-11.1578	-2.92494	-1.26173	-0.897223	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.0330855	L
4.43049	-11.0541	-2.62659	-1.33	-0.918736	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.51258	R
4.38872	-10.9224	-2.62011	-1.37089	-0.909591	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.0852389	L
4.38661	-10.7985	-2.47127	-1.43756	-0.928787	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	2.39853	R
4.38659	-10.6601	-2.4712	-1.49911	-0.93897	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.0906654	L
4.36206	-10.5161	-2.61198	-1.5293	-0.917659	4.45256	-10.5332	4.45	-10.5	0	3.00113	2.21744	R
4.3837	-10.3757	-2.62295	-1.59356	-0.935267	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.282771	L
4.39709	-10.2358	-2.62202	-1.64867	-0.943999	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.69888	R
4.44956	-10.0881	-2.6497	-1.72564	-0.972361	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.802208	L
4.47363	-9.94812	-2.68675	-1.7723	-0.96786	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.326102	R
4.5448	-9.79844	-2.72651	-1.8509	-0.996334	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.920636	L
4.64445	-9.6715	-2.5892	-1.9706	-1.07872	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	6.40211	R
4.71384	-9.54017	-2.59843	-2.03677	-1.08525	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.0549903	L
4.74692	-9.39887	-2.67144	-2.05156	-1.02691	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	2.50993	R
4.83326	-9.26512	-2.69186	-2.11719	-1.03512	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.113138	L
4.89144	-9.12529	-2.74035	-2.14296	-0.993888	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.29332	R
4.99538	-8.99063	-2.776	-2.20749	-1.00245	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.202412	L
5.05759	-8.84886	-2.82182	-2.21828	-0.942941	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.41833	R
5.18519	-8.70563	-2.89211	-2.2825	-0.953009	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.604934	L
5.30719	-8.59015	-2.89806	-2.35022	-0.973228	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.253644	R
5.42662	-8.47141	-2.91773	-2.40347	-0.972698	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.0625469	L
5.48477	-8.34785	-2.87942	-2.38652	-0.874278	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	5.75069	R
5.58862	-8.24415	-2.85714	-2.42893	-0.869633	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.131214	L
5.7358	-8.15861	-2.86912	-2.50879	-0.915597	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	1.40723	R
5.86416	-8.06162	-2.87734	-2.55604	-0.912677	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.0565756	L
5.89825	-7.9476	-2.72306	-2.50226	-0.757645	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	16.7663	R
6.03307	-7.83559	-2.77561	-2.53804	-0.751125	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.431338	L
6.12962	-7.73555	-2.73227	-2.54087	-0.69202	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	2.75143	R
6.25855	-7.63377	-2.76146	-2.57157	-0.684814	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.284673	L
6.34771	-7.53211	-2.69305	-2.56065	-0.610432	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	4.21978	R
6.47201	-7.43426	-2.71371	-2.58538	-0.602093	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.322914	L
6.59447	-7.34896	-2.70562	-2.6063	-0.583225	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.335553	R
6.73707	-7.24349	-2.76338	-2.62682	-0.571632	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.613055	L
6.82486	-7.1457	-2.66237	-2.60586	-0.49182	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	4.98936	R
6.9638	-7.04559	-2.71198	-2.62246	-0.481325	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.431632	L
7.08833	-6.97308	-2.73078	-2.64539	-0.480751	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.130222	R
7.22837	-6.86973	-2.80425	-2.65368	-0.464845	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0.947565	L
7.26673	-6.75912	-2.58575	-2.58032	-0.31767	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	18.8652	R
7.37673	-6.65907	-2.61984	-2.57951	-0.30198	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.883258	L
7.5702	-6.62171	-2.78906	-2.67826	-0.426473	7.67988	-6.69347	7.5	-6.55	2.72747	0	14.6922	R
7.6944	-6.55918	-2.76241	-2.70103	-0.426497	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.143565	L
7.78059	-6.48319	-2.58502	-2.67494	-0.34675	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	7.77028	R
7.89982	-6.40492	-2.5868	-2.68385	-0.337534	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.380388	L
8.04534	-6.34572	-2.65673	-2.71994	-0.367131	7.9171	-6.24084	8	-6.3	2.72648	0.908821	1.58363	R
8.17545	-6.27554	-2.66185	-2.73286	-0.360386	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.154247	L
8.22363	-6.18888	-2.35482	-2.6718	-0.235369	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	19.5766	R
8.35237	-6.08799	-2.41546	-2.66238	-0.213333	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.999368	L
8.51292	-6.03311	-2.5712	-2.71027	-0.271929	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	5.69498	R
8.64786	-5.94797	-2.60581	-2.71054	-0.257621	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.399116	L
8.7349	-5.86586	-2.45463	-2.67834	-0.189589	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	5.16579	R
8.86367	-5.76763	-2.50222	-2.66716	-0.168662	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.801504	L
8.99625	-5.69576	-2.55402	-2.67909	-0.177516	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0.968999	R
9.134	-5.58888	-2.61449	-2.66399	-0.153374	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.99671	L
9.23164	-5.50053	-2.5053	-2.63242	-0.0957047	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	3.52207	R
9.35707	-5.38995	-2.55473	-2.61221	-0.0714321	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	1.02511	L
9.48779	-5.3111	-2.59899	-2.61866	-0.0790093	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.603709	R
9.62695	-5.18683	-2.67497	-2.59421	-0.0512643	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	1.26696	L
9.6752	-5.07716	-2.44686	-2.51374	0.070057	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	15.3304	R
9.77716	-4.96527	-2.49317	-2.48736	0.091521	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.857027	L
9.87914	-4.87067	-2.47175	-2.46686	0.113321	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.516304	R
9.98135	-4.75578	-2.49987	-2.44255	0.12996	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.598888	L
10.0833	-4.6587	-2.49383	-2.42589	0.142698	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.186954	R
10.1845	-4.53647	-2.5296	-2.3995	0.159782	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.599513	L
10.3287	-4.45474	-2.65549	-2.43895	0.0884304	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	5.26754	R
10.4467	-4.32883	-2.70421	-2.41911	0.102451	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.40149	L
10.4734	-4.19261	-2.46151	-2.31156	0.248901	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	19.2736	R
10.5684	-4.05319	-2.51822	-2.27867	0.266769	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.640129	L
10.6525	-3.9354	-2.51786	-2.25164	0.282496	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.284718	R
10.7497	-3.77746	-2.60126	-2.21504	0.302081	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.958554	L
10.8592	-3.66793	-2.65978	-2.22763	0.258602	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	1.74612	R
10.9489	-3.52803	-2.69603	-2.20287	0.268242	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.228405	L
10.9898	-3.38455	-2.60858	-2.12792	0.354073	11.0183	-3.30073	11	-3.3	0.908549	2.72563	5.55274	R
11.0689	-3.22836	-2.66564	-2.09543	0.36605	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.423992	L
11.1181	-3.08562	-2.63941	-2.04339	0.411005	11.1054	-3.01303	11.1	-3	0.90888	2.72663	1.42596	R
11.1791	-2.9256	-2.68456	-2.00711	0.423316	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.434637	L
11.2268	-2.78094	-2.67983	-1.96639	0.447005	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.417966	R
11.2791	-2.61503	-2.72742	-1.93004	0.457506	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.383803	L
11.2348	-2.4287	-2.65325	-1.77044	0.65671	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	28.5356	R
11.2467	-2.27418	-2.66172	-1.72389	0.665813	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.373045	L
11.348	-2.18779	-2.59223	-1.81108	0.481551	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	23.7788	R
11.3772	-2.02701	-2.63153	-1.77792	0.487103	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.222465	L
11.3693	-1.87069	-2.62701	-1.70876	0.54632	11.224	-1.77367	11.35	-1.8	0	2.71996	2.55017	R
11.3851	-1.70285	-2.67177	-1.6729	0.551057	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.235842	L
11.3823	-1.54912	-2.68039	-1.62576	0.573811	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.477765	R
11.3808	-1.38614	-2.70847	-1.58791	0.579196	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.195213	L
11.2709	-1.21497	-2.77659	-1.41941	0.785551	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	29.4271	R
11.2324	-1.06918	-2.79056	-1.37098	0.793364	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.371666	L
11.1654	-0.915109	-2.85521	-1.29136	0.850293	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	2.61171	R
11.1143	-0.769215	-2.87356	-1.24378	0.854316	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.168354	L
11.0096	-0.600949	-2.98574	-1.14201	0.935476	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	5.28753	R
10.9217	-0.480791	-2.93528	-1.07885	0.947321	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.630284	L
10.83	-0.341789	-2.96089	-1.01379	0.966999	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.425356	R
10.7276	-0.247543	-2.88786	-0.945461	0.983301	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.908771	L
10.5561	-0.10127	-3.18975	-0.820906	1.1011	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	17.5208	R
10.4286	-0.0380864	-3.10946	-0.743329	1.12508	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	1.43619	L
10.3254	0.0425308	-3.01448	-0.692916	1.1122	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	1.05362	R
10.1956	0.0870071	-2.94472	-0.613758	1.13748	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	1.26007	L
10.0982	0.143705	-2.79875	-0.56492	1.11995	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	2.11853	R
9.97027	0.173854	-2.74652	-0.48672	1.14361	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.93265	L
9.82367	0.233377	-2.85967	-0.41494	1.16679	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	2.33705	R
9.685	0.223942	-2.78905	-0.320865	1.20493	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	2.13759	L
9.53599	0.261065	-2.86704	-0.252355	1.2174	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	1.11613	R
9.38693	0.254374	-2.84169	-0.165726	1.24388	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.935793	L
9.2898	0.234322	-2.53094	-0.0860324	1.24966	9.46113	0.134275	9.25	0.15	-1.81915	0	7.93759	R
9.14908	0.22184	-2.52066	-0.00392696	1.26347	9.13787	0.161547	9.15	0.15	-1.81913	0	0.221254	L
8.99656	0.233557	-2.68101	0.0500894	1.25558	9.02723	0.196492	9	0.2	-2.99927	0.99976	2.31813	R
8.85693	0.229252	-2.6929	0.109464	1.2515	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.0928218	L
8.704	0.223838	-2.79989	0.160899	1.23985	8.67607	0.247512	8.7	0.25	-2.99873	0	1.08244	R
8.56445	0.209003	-2.80474	0.21468	1.23127	8.54916	0.247046	8.55	0.25	-2.99871	0	0.0963217	L
8.42248	0.175532	-2.76999	0.280646	1.23008	8.44086	0.253341	8.4	0.25	-2.72872	0	0.213705	R
8.27155	0.160269	-2.77429	0.325266	1.20654	8.2302	0.258614	8.25	0.25	-2.72871	0	0.656701	L
8.12081	0.132565	-2.87709	0.363062	1.18104	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	1.35581	R
7.98246	0.0896541	-2.88084	0.41312	1.17173	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.148214	L
7.82741	0.0562646	-2.99409	0.43919	1.13405	7.82213	0.149733	7.8	0.15	-3.00101	0	2.16011	R
7.68648	0.0285729	-2.98022	0.467281	1.10542	7.63383	0.15164	7.65	0.15	-3.00099	0	1.03169	L
7.54174	-0.0315715	-2.9685	0.515582	1.09305	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.416243	R
7.3963	-0.0704871	-2.9398	0.544047	1.06171	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	1.20654	L
7.28742	-0.14281	-2.84801	0.604026	1.07462	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.8121	R
7.1712	-0.184646	-2.80849	0.630527	1.04801	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.998717	L
6.99867	-0.238814	-2.96214	0.630958	0.975912	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	6.08696	R
6.86974	-0.310992	-2.93141	0.667921	0.959581	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.413679	L
6.81627	-0.433183	-2.70768	0.779992	1.04902	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	11.3172	R
6.72804	-0.50886	-2.67312	0.821303	1.03835	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.290763	L
6.62722	-0.586854	-2.70347	0.846121	1.00227	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	1.25339	R
6.54285	-0.674784	-2.67849	0.888718	0.995106	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.150863	L
6.49161	-0.808243	-2.60719	0.98676	1.06344	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	4.41891	R
6.42612	-0.927582	-2.61767	1.04552	1.06879	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.0854393	L
6.37974	-1.06605	-2.61343	1.13056	1.11261	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	1.33508	R
6.33083	-1.19766	-2.63134	1.19279	1.11873	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.149857	L
6.3276	-1.37483	-2.66723	1.32094	1.21865	6.5527	-1.43518	6.35	-1.4	0	-3.00132	6.73618	R
6.30651	-1.51352	-2.67739	1.38863	1.22489	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.201623	L
6.28617	-1.65406	-2.66574	1.45403	1.22198	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.0403935	R
6.28626	-1.78776	-2.6329	1.5251	1.22676	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.267748	L
6.30228	-1.9505	-2.71672	1.61818	1.27263	6.34522	-1.96081	6.35	-1.95	0	-3.99976	1.82292	R
6.31664	-2.09254	-2.72903	1.68474	1.27483	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.0800079	L
6.31235	-2.18989	-2.59266	1.71202	1.21953	6.3068	-2.23646	6.35	-2.25	0	-2	3.51544	R
6.33569	-2.32403	-2.60571	1.77382	1.21959	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.0523565	L
6.34556	-2.43186	-2.51815	1.8121	1.18567	6.26272	-2.46894	6.35	-2.5	0	-3	1.6784	R
6.37399	-2.57118	-2.55492	1.86647	1.17893	6.36265	-2.64414	6.35	-2.65	0	-3	0.303802	L
6.42231	-2.72061	-2.66391	1.93443	1.19545	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	1.26431	R
6.46814	-2.86473	-2.70434	1.98712	1.18636	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.413251	L
6.53616	-3.02723	-2.85866	2.05218	1.20007	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	2.27649	R
6.59041	-3.19483	-2.93236	2.09116	1.17545	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	1.642	L
6.63621	-3.30137	-2.70077	2.12816	1.13096	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	7.04537	R
6.69881	-3.45445	-2.74219	2.16859	1.10767	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.812328	L
6.77156	-3.58075	-2.76838	2.21445	1.0978	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.395861	R
6.8325	-3.72558	-2.81039	2.2408	1.06783	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	1.22029	L
6.89476	-3.83523	-2.67214	2.27809	1.04039	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	3.15446	R
6.95963	-3.99478	-2.72041	2.29487	0.998622	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	2.11051	L
7.01216	-4.07982	-2.44383	2.32818	0.96712	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	8.6702	R
7.07034	-4.21774	-2.47012	2.34181	0.927602	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	1.78073	L
7.15075	-4.32782	-2.50541	2.37306	0.912485	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	0.945238	R
7.19518	-4.47086	-2.53363	2.36515	0.859334	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	3.29411	L
7.30796	-4.61252	-2.77414	2.39343	0.849319	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	6.07883	R
7.37445	-4.75959	-2.80226	2.38869	0.802075	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	2.48074	L
7.43193	-4.84205	-2.57371	2.40873	0.776917	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	6.88047	R
7.48609	-4.98359	-2.59406	2.39569	0.725292	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	2.80284	L
7.56344	-5.08352	-2.56259	2.41465	0.707416	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	1.12014	R
7.6073	-5.23674	-2.58202	2.38592	0.643923	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	4.1615	L
7.69381	-5.34619	-2.63263	2.40201	0.628899	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	1.30027	R
7.75859	-5.48584	-2.65248	2.38805	0.583886	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	2.05437	L
7.83593	-5.58611	-2.5999	2.40046	0.566332	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	1.27754	R
7.88571	-5.74451	-2.62475	2.36584	0.504204	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	3.79028	L
7.97233	-5.85203	-2.67141	2.37846	0.49276	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	1.19806	R
8.03666	-5.99412	-2.68967	2.35871	0.449081	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	1.83263	L
8.09903	-6.08136	-2.52194	2.36561	0.431122	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	3.75441	R
8.1519	-6.21823	-2.53416	2.3413	0.386314	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	1.87711	L
8.26683	-6.34717	-2.77225	2.3557	0.384938	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	6.4028	R
8.33288	-6.49829	-2.7956	2.32935	0.340424	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	1.91547	L
8.39194	-6.5885	-2.52076	2.33056	0.318991	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	8.50019	R
8.4462	-6.73889	-2.53244	2.30007	0.272458	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	1.85626	L
8.54236	-6.85876	-2.6313	2.30694	0.26715	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	1.6147	R
8.58515	-7.01035	-2.64507	2.26827	0.217009	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	2.23104	L
8.66679	-7.12154	-2.70284	2.27348	0.212897	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.36999	R
